timestamp,location,rainfall,humidity,temperature,wind_speed,bulan,tahun,musim
2017-06-30,Tanggamus,0.1,78,29.0,4.2,6,2017,Musim Kemarau
2017-07-01,Tulang Bawang,0.1,63,29.6,2.9,7,2017,Musim Kemarau
2017-07-02,Tulang Bawang Barat,0.1,80,28.0,2.9,7,2017,Musim Kemarau
2017-07-03,Way Kanan,0.1,60,29.2,3.5,7,2017,Musim Kemarau
2017-07-04,Bandar Lampung,0.1,77,30.3,4.4,7,2017,Musim Kemarau
2017-07-05,Metro,0.1,79,29.4,2.7,7,2017,Musim Kemarau
2017-07-06,Lampung Barat,0.1,61,28.7,4.9,7,2017,Musim Kemarau
2017-07-07,Lampung Selatan,0.1,67,28.9,4.8,7,2017,Musim Kemarau
2017-07-08,Lampung Tengah,6.6,79,29.0,1.8,7,2017,Musim Kemarau
2017-07-09,Lampung Timur,0.1,77,29.0,2.9,7,2017,Musim Kemarau
2017-07-10,Lampung Utara,0.1,76,30.7,2.5,7,2017,Musim Kemarau
2017-07-11,Mesuji,0.1,69,29.7,2.9,7,2017,Musim Kemarau
2017-07-12,Pesawaran,0.1,74,29.0,4.5,7,2017,Musim Kemarau
2017-07-13,Pesisir Barat,0.1,76,30.9,3.8,7,2017,Musim Kemarau
2017-07-14,Pringsewu,0.1,69,31.3,1.6,7,2017,Musim Kemarau
2017-07-15,Tanggamus,0.1,81,27.8,2.7,7,2017,Musim Kemarau
2017-07-16,Tulang Bawang,0.1,68,30.5,3.6,7,2017,Musim Kemarau
2017-07-17,Tulang Bawang Barat,8.1,77,28.6,1.8,7,2017,Musim Kemarau
2017-07-18,Way Kanan,0.1,68,30.4,4.0,7,2017,Musim Kemarau
2017-07-19,Bandar Lampung,0.1,69,30.5,4.1,7,2017,Musim Kemarau
2017-07-20,Metro,5.9,80,29.9,3.8,7,2017,Musim Kemarau
2017-07-21,Lampung Barat,0.1,61,29.1,3.4,7,2017,Musim Kemarau
2017-07-22,Lampung Selatan,0.1,63,28.2,3.3,7,2017,Musim Kemarau
2017-07-23,Lampung Tengah,0.1,69,31.0,5.2,7,2017,Musim Kemarau
2017-07-24,Lampung Timur,0.1,60,29.3,2.9,7,2017,Musim Kemarau
2017-07-25,Lampung Utara,0.1,78,28.6,3.4,7,2017,Musim Kemarau
2017-07-26,Mesuji,0.1,73,28.8,4.8,7,2017,Musim Kemarau
2017-07-27,Pesawaran,0.1,64,30.3,3.3,7,2017,Musim Kemarau
2017-07-28,Pesisir Barat,0.1,66,31.9,4.1,7,2017,Musim Kemarau
2017-07-29,Pringsewu,0.1,77,30.3,4.7,7,2017,Musim Kemarau
2017-07-30,Tanggamus,0.1,64,31.7,4.8,7,2017,Musim Kemarau
2017-07-31,Tulang Bawang,2.5,72,29.9,2.0,7,2017,Musim Kemarau
2017-08-01,Tulang Bawang Barat,0.1,77,29.5,1.4,8,2017,Musim Kemarau
2017-08-02,Way Kanan,0.1,70,30.9,3.6,8,2017,Musim Kemarau
2017-08-03,Bandar Lampung,0.1,73,29.0,3.0,8,2017,Musim Kemarau
2017-08-04,Metro,0.1,65,29.1,1.4,8,2017,Musim Kemarau
2017-08-05,Lampung Barat,0.1,62,30.1,4.7,8,2017,Musim Kemarau
2017-08-06,Lampung Selatan,0.1,66,29.6,3.8,8,2017,Musim Kemarau
2017-08-07,Lampung Tengah,0.1,61,30.2,4.6,8,2017,Musim Kemarau
2017-08-08,Lampung Timur,0.1,78,29.5,5.5,8,2017,Musim Kemarau
2017-08-09,Lampung Utara,2.4,88,30.1,3.3,8,2017,Musim Kemarau
2017-08-10,Mesuji,0.1,61,29.8,3.3,8,2017,Musim Kemarau
2017-08-11,Pesawaran,0.1,71,30.8,3.1,8,2017,Musim Kemarau
2017-08-12,Pesisir Barat,0.1,71,30.4,3.5,8,2017,Musim Kemarau
2017-08-13,Pringsewu,8.0,74,28.7,1.7,8,2017,Musim Kemarau
2017-08-14,Tanggamus,0.1,76,30.4,1.6,8,2017,Musim Kemarau
2017-08-15,Tulang Bawang,4.7,72,28.2,1.7,8,2017,Musim Kemarau
2017-08-16,Tulang Bawang Barat,0.1,61,29.1,5.0,8,2017,Musim Kemarau
2017-08-17,Way Kanan,0.1,66,28.9,4.7,8,2017,Musim Kemarau
2017-08-18,Bandar Lampung,0.9,77,31.5,3.9,8,2017,Musim Kemarau
2017-08-19,Metro,0.1,62,29.6,3.4,8,2017,Musim Kemarau
2017-08-20,Lampung Barat,0.1,74,30.7,2.3,8,2017,Musim Kemarau
2017-08-21,Lampung Selatan,0.1,59,30.6,2.4,8,2017,Musim Kemarau
2017-08-22,Lampung Tengah,0.1,80,29.3,3.8,8,2017,Musim Kemarau
2017-08-23,Lampung Timur,0.1,62,30.4,3.7,8,2017,Musim Kemarau
2017-08-24,Lampung Utara,7.1,75,30.9,2.9,8,2017,Musim Kemarau
2017-08-25,Mesuji,0.1,73,30.0,2.6,8,2017,Musim Kemarau
2017-08-26,Pesawaran,0.1,77,28.9,5.2,8,2017,Musim Kemarau
2017-08-27,Pesisir Barat,0.1,74,31.6,2.5,8,2017,Musim Kemarau
2017-08-28,Pringsewu,0.1,64,29.0,4.3,8,2017,Musim Kemarau
2017-08-29,Tanggamus,5.6,75,28.6,3.8,8,2017,Musim Kemarau
2017-08-30,Tulang Bawang,0.1,61,30.8,4.2,8,2017,Musim Kemarau
2017-08-31,Tulang Bawang Barat,0.1,70,29.7,5.1,8,2017,Musim Kemarau
2017-09-01,Way Kanan,0.1,58,30.6,2.6,9,2017,Musim Kemarau
2017-09-02,Bandar Lampung,0.1,65,27.6,4.6,9,2017,Musim Kemarau
2017-09-03,Metro,0.1,74,29.3,2.5,9,2017,Musim Kemarau
2017-09-04,Lampung Barat,0.1,76,30.6,2.8,9,2017,Musim Kemarau
2017-09-05,Lampung Selatan,2.5,87,27.8,3.9,9,2017,Musim Kemarau
2017-09-06,Lampung Tengah,0.1,61,31.4,2.3,9,2017,Musim Kemarau
2017-09-07,Lampung Timur,0.1,65,31.2,4.4,9,2017,Musim Kemarau
2017-09-08,Lampung Utara,0.1,69,29.0,1.9,9,2017,Musim Kemarau
2017-09-09,Mesuji,0.1,70,31.2,4.7,9,2017,Musim Kemarau
2017-09-10,Pesawaran,0.1,65,29.8,4.3,9,2017,Musim Kemarau
2017-09-11,Pesisir Barat,0.1,76,29.0,1.4,9,2017,Musim Kemarau
2017-09-12,Pringsewu,0.1,62,28.2,2.1,9,2017,Musim Kemarau
2017-09-13,Tanggamus,0.1,65,28.5,1.9,9,2017,Musim Kemarau
2017-09-14,Tulang Bawang,4.1,85,29.2,2.7,9,2017,Musim Kemarau
2017-09-15,Tulang Bawang Barat,0.1,73,30.6,2.4,9,2017,Musim Kemarau
2017-09-16,Way Kanan,0.1,73,31.5,4.6,9,2017,Musim Kemarau
2017-09-17,Bandar Lampung,0.1,59,30.6,5.1,9,2017,Musim Kemarau
2017-09-18,Metro,0.1,71,28.8,3.8,9,2017,Musim Kemarau
2017-09-19,Lampung Barat,0.1,67,29.5,2.4,9,2017,Musim Kemarau
2017-09-20,Lampung Selatan,0.1,72,29.8,3.0,9,2017,Musim Kemarau
2017-09-21,Lampung Tengah,0.1,65,31.9,3.5,9,2017,Musim Kemarau
2017-09-22,Lampung Timur,0.1,71,29.2,2.3,9,2017,Musim Kemarau
2017-09-23,Lampung Utara,0.1,65,29.7,1.8,9,2017,Musim Kemarau
2017-09-24,Mesuji,0.1,72,30.6,1.9,9,2017,Musim Kemarau
2017-09-25,Pesawaran,0.1,73,31.2,2.9,9,2017,Musim Kemarau
2017-09-26,Pesisir Barat,0.1,75,30.0,3.9,9,2017,Musim Kemarau
2017-09-27,Pringsewu,0.1,80,28.6,2.6,9,2017,Musim Kemarau
2017-09-28,Tanggamus,0.1,61,30.2,4.0,9,2017,Musim Kemarau
2017-09-29,Tulang Bawang,3.2,85,28.3,4.2,9,2017,Musim Kemarau
2017-09-30,Tulang Bawang Barat,0.1,72,30.7,3.7,9,2017,Musim Kemarau
2017-10-01,Way Kanan,19.8,96,25.6,2.3,10,2017,Peralihan
2017-10-02,Bandar Lampung,0.1,91,24.9,2.7,10,2017,Peralihan
2017-10-03,Metro,20.9,92,28.2,4.4,10,2017,Peralihan
2017-10-04,Lampung Barat,10.9,97,27.6,3.2,10,2017,Peralihan
2017-10-05,Lampung Selatan,71.5,91,25.8,5.6,10,2017,Peralihan
2017-10-06,Lampung Tengah,0.1,89,26.9,3.1,10,2017,Peralihan
2017-10-07,Lampung Timur,65.6,97,27.1,6.5,10,2017,Peralihan
2017-10-08,Lampung Utara,0.1,84,27.1,4.5,10,2017,Peralihan
2017-10-09,Mesuji,69.0,91,26.5,6.0,10,2017,Peralihan
2017-10-10,Pesawaran,16.3,99,25.8,3.2,10,2017,Peralihan
2017-10-11,Pesisir Barat,0.1,80,27.9,1.7,10,2017,Peralihan
2017-10-12,Pringsewu,16.5,99,26.6,4.2,10,2017,Peralihan
2017-10-13,Tanggamus,72.9,91,25.5,6.2,10,2017,Peralihan
2017-10-14,Tulang Bawang,52.7,93,28.1,6.0,10,2017,Peralihan
2017-10-15,Tulang Bawang Barat,23.9,90,27.1,3.3,10,2017,Peralihan
2017-10-16,Way Kanan,63.5,86,26.7,2.9,10,2017,Peralihan
2017-10-17,Bandar Lampung,16.0,99,26.8,1.6,10,2017,Peralihan
2017-10-18,Metro,60.0,99,26.7,7.2,10,2017,Peralihan
2017-10-19,Lampung Barat,71.4,95,28.4,7.6,10,2017,Peralihan
2017-10-20,Lampung Selatan,12.7,91,27.4,1.8,10,2017,Peralihan
2017-10-21,Lampung Tengah,0.1,84,26.3,2.4,10,2017,Peralihan
2017-10-22,Lampung Timur,0.1,83,25.5,3.4,10,2017,Peralihan
2017-10-23,Lampung Utara,2.3,99,26.0,3.5,10,2017,Peralihan
2017-10-24,Mesuji,0.1,93,28.6,2.8,10,2017,Peralihan
2017-10-25,Pesawaran,0.1,89,27.1,2.8,10,2017,Peralihan
2017-10-26,Pesisir Barat,20.0,96,28.3,4.2,10,2017,Peralihan
2017-10-27,Pringsewu,15.1,89,25.9,2.9,10,2017,Peralihan
2017-10-28,Tanggamus,0.1,82,26.4,2.0,10,2017,Peralihan
2017-10-29,Tulang Bawang,0.1,85,27.6,1.5,10,2017,Peralihan
2017-10-30,Tulang Bawang Barat,0.1,85,26.5,2.8,10,2017,Peralihan
2017-10-31,Way Kanan,1.4,98,26.7,3.8,10,2017,Peralihan
2017-11-01,Bandar Lampung,21.4,95,25.3,3.3,11,2017,Peralihan
2017-11-02,Metro,0.1,90,26.8,1.6,11,2017,Peralihan
2017-11-03,Lampung Barat,0.1,91,25.7,3.9,11,2017,Peralihan
2017-11-04,Lampung Selatan,0.1,92,28.0,4.3,11,2017,Peralihan
2017-11-05,Lampung Tengah,10.6,94,25.8,3.2,11,2017,Peralihan
2017-11-06,Lampung Timur,6.2,90,26.6,3.5,11,2017,Peralihan
2017-11-07,Lampung Utara,0.1,91,27.5,1.2,11,2017,Peralihan
2017-11-08,Mesuji,4.8,99,26.9,4.4,11,2017,Peralihan
2017-11-09,Pesawaran,0.1,96,27.2,2.4,11,2017,Peralihan
2017-11-10,Pesisir Barat,0.1,88,27.0,1.3,11,2017,Peralihan
2017-11-11,Pringsewu,0.1,96,25.7,3.1,11,2017,Peralihan
2017-11-12,Tanggamus,0.1,92,26.4,3.8,11,2017,Peralihan
2017-11-13,Tulang Bawang,22.1,99,26.2,2.8,11,2017,Peralihan
2017-11-14,Tulang Bawang Barat,78.5,99,27.1,6.0,11,2017,Peralihan
2017-11-15,Way Kanan,0.1,83,25.8,4.1,11,2017,Peralihan
2017-11-16,Bandar Lampung,0.1,91,28.0,2.3,11,2017,Peralihan
2017-11-17,Metro,0.1,99,25.6,2.6,11,2017,Peralihan
2017-11-18,Lampung Barat,66.4,99,26.4,7.1,11,2017,Peralihan
2017-11-19,Lampung Selatan,0.1,91,25.5,3.7,11,2017,Peralihan
2017-11-20,Lampung Tengah,0.1,94,26.5,1.4,11,2017,Peralihan
2017-11-21,Lampung Timur,0.1,81,27.5,4.3,11,2017,Peralihan
2017-11-22,Lampung Utara,30.0,99,26.3,4.5,11,2017,Peralihan
2017-11-23,Mesuji,0.1,85,28.0,3.7,11,2017,Peralihan
2017-11-24,Pesawaran,0.1,85,26.8,4.3,11,2017,Peralihan
2017-11-25,Pesisir Barat,11.9,99,27.2,1.4,11,2017,Peralihan
2017-11-26,Pringsewu,0.1,86,26.0,4.1,11,2017,Peralihan
2017-11-27,Tanggamus,0.1,98,25.6,2.8,11,2017,Peralihan
2017-11-28,Tulang Bawang,0.1,97,27.8,4.0,11,2017,Peralihan
2017-11-29,Tulang Bawang Barat,5.2,96,25.6,1.3,11,2017,Peralihan
2017-11-30,Way Kanan,8.0,98,27.1,2.8,11,2017,Peralihan
2017-12-01,Bandar Lampung,25.4,99,26.6,5.8,12,2017,Musim Hujan
2017-12-02,Metro,22.6,92,26.2,3.9,12,2017,Musim Hujan
2017-12-03,Lampung Barat,26.9,99,27.1,5.7,12,2017,Musim Hujan
2017-12-04,Lampung Selatan,11.3,90,27.1,2.4,12,2017,Musim Hujan
2017-12-05,Lampung Tengah,62.5,99,27.0,4.7,12,2017,Musim Hujan
2017-12-06,Lampung Timur,24.8,99,27.6,4.0,12,2017,Musim Hujan
2017-12-07,Lampung Utara,0.1,97,25.7,3.5,12,2017,Musim Hujan
2017-12-08,Mesuji,28.8,98,26.7,6.2,12,2017,Musim Hujan
2017-12-09,Pesawaran,0.1,90,28.4,1.7,12,2017,Musim Hujan
2017-12-10,Pesisir Barat,0.1,96,27.6,1.9,12,2017,Musim Hujan
2017-12-11,Pringsewu,0.1,90,25.4,3.7,12,2017,Musim Hujan
2017-12-12,Tanggamus,9.2,97,26.6,3.9,12,2017,Musim Hujan
2017-12-13,Tulang Bawang,0.1,86,27.1,2.3,12,2017,Musim Hujan
2017-12-14,Tulang Bawang Barat,24.1,88,27.1,2.1,12,2017,Musim Hujan
2017-12-15,Way Kanan,0.1,84,27.3,1.7,12,2017,Musim Hujan
2017-12-16,Bandar Lampung,0.1,89,26.0,2.2,12,2017,Musim Hujan
2017-12-17,Metro,0.1,99,25.2,3.4,12,2017,Musim Hujan
2017-12-18,Lampung Barat,0.1,81,28.0,3.7,12,2017,Musim Hujan
2017-12-19,Lampung Selatan,0.1,90,25.4,2.2,12,2017,Musim Hujan
2017-12-20,Lampung Tengah,4.5,97,27.2,1.4,12,2017,Musim Hujan
2017-12-21,Lampung Timur,7.6,99,26.9,3.6,12,2017,Musim Hujan
2017-12-22,Lampung Utara,44.4,87,26.4,8.7,12,2017,Musim Hujan
2017-12-23,Mesuji,7.1,99,26.5,1.7,12,2017,Musim Hujan
2017-12-24,Pesawaran,0.1,84,27.4,3.3,12,2017,Musim Hujan
2017-12-25,Pesisir Barat,0.1,94,24.9,3.8,12,2017,Musim Hujan
2017-12-26,Pringsewu,8.8,98,26.8,4.4,12,2017,Musim Hujan
2017-12-27,Tanggamus,0.1,99,26.0,2.1,12,2017,Musim Hujan
2017-12-28,Tulang Bawang,26.9,99,26.0,6.9,12,2017,Musim Hujan
2017-12-29,Tulang Bawang Barat,0.1,93,27.3,2.5,12,2017,Musim Hujan
2017-12-30,Way Kanan,5.4,99,27.2,2.1,12,2017,Musim Hujan
2017-12-31,Bandar Lampung,0.1,98,27.2,3.3,12,2017,Musim Hujan
2018-01-01,Metro,1.9,99,26.8,1.2,1,2018,Musim Hujan
2018-01-02,Lampung Barat,68.4,96,28.4,5.5,1,2018,Musim Hujan
2018-01-03,Lampung Selatan,38.6,99,26.7,3.6,1,2018,Musim Hujan
2018-01-04,Lampung Tengah,0.1,83,26.1,3.9,1,2018,Musim Hujan
2018-01-05,Lampung Timur,16.7,94,27.1,1.2,1,2018,Musim Hujan
2018-01-06,Lampung Utara,27.6,95,27.5,4.7,1,2018,Musim Hujan
2018-01-07,Mesuji,27.7,95,27.3,7.1,1,2018,Musim Hujan
2018-01-08,Pesawaran,9.1,87,27.4,1.8,1,2018,Musim Hujan
2018-01-09,Pesisir Barat,14.7,99,26.0,1.3,1,2018,Musim Hujan
2018-01-10,Pringsewu,0.1,98,26.1,2.5,1,2018,Musim Hujan
2018-01-11,Tanggamus,0.1,90,26.2,3.4,1,2018,Musim Hujan
2018-01-12,Tulang Bawang,0.1,97,27.2,4.1,1,2018,Musim Hujan
2018-01-13,Tulang Bawang Barat,0.1,86,27.5,2.4,1,2018,Musim Hujan
2018-01-14,Way Kanan,0.1,93,26.3,4.2,1,2018,Musim Hujan
2018-01-15,Bandar Lampung,26.3,92,27.4,7.0,1,2018,Musim Hujan
2018-01-16,Metro,10.0,90,26.2,2.9,1,2018,Musim Hujan
2018-01-17,Lampung Barat,29.8,99,27.3,7.7,1,2018,Musim Hujan
2018-01-18,Lampung Selatan,13.2,93,25.0,4.0,1,2018,Musim Hujan
2018-01-19,Lampung Tengah,11.0,91,26.1,2.6,1,2018,Musim Hujan
2018-01-20,Lampung Timur,2.0,91,28.2,1.3,1,2018,Musim Hujan
2018-01-21,Lampung Utara,2.3,98,26.9,4.4,1,2018,Musim Hujan
2018-01-22,Mesuji,27.0,93,26.3,4.5,1,2018,Musim Hujan
2018-01-23,Pesawaran,0.1,81,27.0,3.7,1,2018,Musim Hujan
2018-01-24,Pesisir Barat,73.7,99,26.1,7.0,1,2018,Musim Hujan
2018-01-25,Pringsewu,5.0,94,26.6,4.2,1,2018,Musim Hujan
2018-01-26,Tanggamus,0.1,87,27.8,4.0,1,2018,Musim Hujan
2018-01-27,Tulang Bawang,20.3,97,26.3,2.5,1,2018,Musim Hujan
2018-01-28,Tulang Bawang Barat,6.1,91,25.6,2.6,1,2018,Musim Hujan
2018-01-29,Way Kanan,24.0,95,25.6,3.1,1,2018,Musim Hujan
2018-01-30,Bandar Lampung,15.2,99,25.2,4.0,1,2018,Musim Hujan
2018-01-31,Metro,0.1,90,28.1,1.7,1,2018,Musim Hujan
2018-02-01,Lampung Barat,0.1,97,25.1,2.5,2,2018,Musim Hujan
2018-02-02,Lampung Selatan,0.1,89,28.2,1.7,2,2018,Musim Hujan
2018-02-03,Lampung Tengah,30.0,99,27.4,6.5,2,2018,Musim Hujan
2018-02-04,Lampung Timur,0.1,96,25.6,1.7,2,2018,Musim Hujan
2018-02-05,Lampung Utara,0.1,88,28.4,2.2,2,2018,Musim Hujan
2018-02-06,Mesuji,97.5,93,25.2,5.7,2,2018,Musim Hujan
2018-02-07,Pesawaran,0.1,96,26.9,1.7,2,2018,Musim Hujan
2018-02-08,Pesisir Barat,0.1,92,27.1,1.3,2,2018,Musim Hujan
2018-02-09,Pringsewu,5.8,99,26.0,3.7,2,2018,Musim Hujan
2018-02-10,Tanggamus,22.3,94,28.1,1.3,2,2018,Musim Hujan
2018-02-11,Tulang Bawang,0.1,98,26.4,3.4,2,2018,Musim Hujan
2018-02-12,Tulang Bawang Barat,70.0,96,26.3,7.9,2,2018,Musim Hujan
2018-02-13,Way Kanan,0.1,89,26.4,2.0,2,2018,Musim Hujan
2018-02-14,Bandar Lampung,0.1,94,26.4,1.8,2,2018,Musim Hujan
2018-02-15,Metro,0.1,85,26.0,3.1,2,2018,Musim Hujan
2018-02-16,Lampung Barat,22.8,92,26.3,3.4,2,2018,Musim Hujan
2018-02-17,Lampung Selatan,0.1,93,27.0,1.2,2,2018,Musim Hujan
2018-02-18,Lampung Tengah,16.5,97,28.4,4.5,2,2018,Musim Hujan
2018-02-19,Lampung Timur,36.6,98,25.0,8.4,2,2018,Musim Hujan
2018-02-20,Lampung Utara,17.3,89,26.1,2.5,2,2018,Musim Hujan
2018-02-21,Mesuji,0.1,86,27.0,1.2,2,2018,Musim Hujan
2018-02-22,Pesawaran,0.1,88,26.5,3.8,2,2018,Musim Hujan
2018-02-23,Pesisir Barat,0.1,90,27.0,2.4,2,2018,Musim Hujan
2018-02-24,Pringsewu,22.1,97,28.5,1.7,2,2018,Musim Hujan
2018-02-25,Tanggamus,0.1,89,25.0,3.3,2,2018,Musim Hujan
2018-02-26,Tulang Bawang,0.1,83,25.7,1.4,2,2018,Musim Hujan
2018-02-27,Tulang Bawang Barat,19.4,98,27.7,2.0,2,2018,Musim Hujan
2018-02-28,Way Kanan,28.6,98,25.7,5.4,2,2018,Musim Hujan
2018-03-01,Bandar Lampung,27.5,98,27.7,7.1,3,2018,Musim Hujan
2018-03-02,Metro,0.1,92,26.9,4.1,3,2018,Musim Hujan
2018-03-03,Lampung Barat,0.1,86,26.7,3.8,3,2018,Musim Hujan
2018-03-04,Lampung Selatan,29.6,91,27.2,5.4,3,2018,Musim Hujan
2018-03-05,Lampung Tengah,27.6,92,27.8,5.3,3,2018,Musim Hujan
2018-03-06,Lampung Timur,99.7,97,27.6,6.4,3,2018,Musim Hujan
2018-03-07,Lampung Utara,0.1,81,26.7,1.6,3,2018,Musim Hujan
2018-03-08,Mesuji,6.8,92,25.9,2.0,3,2018,Musim Hujan
2018-03-09,Pesawaran,7.1,86,26.8,2.2,3,2018,Musim Hujan
2018-03-10,Pesisir Barat,10.9,88,27.8,3.2,3,2018,Musim Hujan
2018-03-11,Pringsewu,89.4,91,27.2,5.1,3,2018,Musim Hujan
2018-03-12,Tanggamus,0.1,92,25.9,2.3,3,2018,Musim Hujan
2018-03-13,Tulang Bawang,0.1,94,26.2,4.4,3,2018,Musim Hujan
2018-03-14,Tulang Bawang Barat,0.1,94,27.6,2.2,3,2018,Musim Hujan
2018-03-15,Way Kanan,0.1,91,26.2,4.1,3,2018,Musim Hujan
2018-03-16,Bandar Lampung,87.7,99,26.5,6.0,3,2018,Musim Hujan
2018-03-17,Metro,0.1,80,27.1,3.1,3,2018,Musim Hujan
2018-03-18,Lampung Barat,2.4,99,25.8,3.9,3,2018,Musim Hujan
2018-03-19,Lampung Selatan,20.9,96,26.2,3.6,3,2018,Musim Hujan
2018-03-20,Lampung Tengah,21.1,99,26.3,2.0,3,2018,Musim Hujan
2018-03-21,Lampung Timur,12.9,99,26.9,4.5,3,2018,Musim Hujan
2018-03-22,Lampung Utara,4.4,99,28.4,2.4,3,2018,Musim Hujan
2018-03-23,Mesuji,13.5,94,25.8,2.8,3,2018,Musim Hujan
2018-03-24,Pesawaran,68.6,99,26.4,6.0,3,2018,Musim Hujan
2018-03-25,Pesisir Barat,0.1,90,26.6,3.5,3,2018,Musim Hujan
2018-03-26,Pringsewu,14.9,94,25.0,3.4,3,2018,Musim Hujan
2018-03-27,Tanggamus,7.1,88,26.4,3.9,3,2018,Musim Hujan
2018-03-28,Tulang Bawang,34.8,97,26.8,5.0,3,2018,Musim Hujan
2018-03-29,Tulang Bawang Barat,0.1,95,28.0,2.5,3,2018,Musim Hujan
2018-03-30,Way Kanan,16.8,89,28.6,1.3,3,2018,Musim Hujan
2018-03-31,Bandar Lampung,0.1,84,24.9,1.7,3,2018,Musim Hujan
2018-04-01,Metro,19.6,89,25.7,1.8,4,2018,Peralihan
2018-04-02,Lampung Barat,27.0,86,28.4,6.3,4,2018,Peralihan
2018-04-03,Lampung Selatan,4.2,99,28.7,4.4,4,2018,Peralihan
2018-04-04,Lampung Tengah,14.8,89,28.0,4.2,4,2018,Peralihan
2018-04-05,Lampung Timur,2.7,99,25.7,3.5,4,2018,Peralihan
2018-04-06,Lampung Utara,27.3,97,28.4,7.8,4,2018,Peralihan
2018-04-07,Mesuji,10.9,99,26.3,2.1,4,2018,Peralihan
2018-04-08,Pesawaran,19.1,96,25.8,3.8,4,2018,Peralihan
2018-04-09,Pesisir Barat,0.1,89,26.7,3.1,4,2018,Peralihan
2018-04-10,Pringsewu,29.4,97,26.3,6.5,4,2018,Peralihan
2018-04-11,Tanggamus,4.9,99,27.9,3.8,4,2018,Peralihan
2018-04-12,Tulang Bawang,24.2,99,27.6,2.5,4,2018,Peralihan
2018-04-13,Tulang Bawang Barat,28.2,99,26.6,8.1,4,2018,Peralihan
2018-04-14,Way Kanan,66.1,88,25.7,5.6,4,2018,Peralihan
2018-04-15,Bandar Lampung,0.1,83,26.4,2.6,4,2018,Peralihan
2018-04-16,Metro,0.1,91,28.8,1.6,4,2018,Peralihan
2018-04-17,Lampung Barat,3.0,97,27.1,4.4,4,2018,Peralihan
2018-04-18,Lampung Selatan,51.2,98,26.5,4.8,4,2018,Peralihan
2018-04-19,Lampung Tengah,0.1,93,26.4,4.0,4,2018,Peralihan
2018-04-20,Lampung Timur,8.3,96,27.7,2.9,4,2018,Peralihan
2018-04-21,Lampung Utara,0.1,89,25.1,1.5,4,2018,Peralihan
2018-04-22,Mesuji,0.1,95,26.3,2.5,4,2018,Peralihan
2018-04-23,Pesawaran,56.9,91,26.6,5.5,4,2018,Peralihan
2018-04-24,Pesisir Barat,4.8,89,26.9,2.7,4,2018,Peralihan
2018-04-25,Pringsewu,0.1,95,25.5,4.1,4,2018,Peralihan
2018-04-26,Tanggamus,2.1,99,26.7,3.1,4,2018,Peralihan
2018-04-27,Tulang Bawang,0.1,84,25.1,2.5,4,2018,Peralihan
2018-04-28,Tulang Bawang Barat,18.3,99,27.7,2.5,4,2018,Peralihan
2018-04-29,Way Kanan,18.6,96,26.7,4.4,4,2018,Peralihan
2018-04-30,Bandar Lampung,0.1,81,26.9,4.3,4,2018,Peralihan
2018-05-01,Metro,0.1,62,30.7,5.8,5,2018,Peralihan
2018-05-02,Lampung Barat,7.9,83,29.9,3.9,5,2018,Peralihan
2018-05-03,Lampung Selatan,0.1,63,29.7,2.4,5,2018,Peralihan
2018-05-04,Lampung Tengah,0.1,73,30.1,2.3,5,2018,Peralihan
2018-05-05,Lampung Timur,0.1,68,29.2,1.7,5,2018,Peralihan
2018-05-06,Lampung Utara,0.1,74,29.7,4.7,5,2018,Peralihan
2018-05-07,Mesuji,0.1,65,29.4,2.3,5,2018,Peralihan
2018-05-08,Pesawaran,0.1,61,29.6,4.6,5,2018,Peralihan
2018-05-09,Pesisir Barat,0.1,74,28.0,3.3,5,2018,Peralihan
2018-05-10,Pringsewu,3.2,69,30.5,2.7,5,2018,Peralihan
2018-05-11,Tanggamus,8.3,82,29.6,3.5,5,2018,Peralihan
2018-05-12,Tulang Bawang,0.1,68,28.9,1.3,5,2018,Peralihan
2018-05-13,Tulang Bawang Barat,2.3,86,30.5,4.3,5,2018,Peralihan
2018-05-14,Way Kanan,6.8,79,28.4,3.1,5,2018,Peralihan
2018-05-15,Bandar Lampung,0.1,67,29.6,3.6,5,2018,Peralihan
2018-05-16,Metro,0.1,70,29.1,3.8,5,2018,Peralihan
2018-05-17,Lampung Barat,3.1,80,29.3,2.3,5,2018,Peralihan
2018-05-18,Lampung Selatan,0.1,66,29.6,2.6,5,2018,Peralihan
2018-05-19,Lampung Tengah,0.1,66,29.1,5.1,5,2018,Peralihan
2018-05-20,Lampung Timur,0.1,62,29.3,4.0,5,2018,Peralihan
2018-05-21,Lampung Utara,0.1,69,30.2,1.9,5,2018,Peralihan
2018-05-22,Mesuji,0.1,68,29.4,4.0,5,2018,Peralihan
2018-05-23,Pesawaran,0.1,63,29.7,1.3,5,2018,Peralihan
2018-05-24,Pesisir Barat,7.3,82,29.3,2.6,5,2018,Peralihan
2018-05-25,Pringsewu,0.1,62,29.5,3.7,5,2018,Peralihan
2018-05-26,Tanggamus,0.1,73,29.5,4.4,5,2018,Peralihan
2018-05-27,Tulang Bawang,0.1,62,30.8,4.2,5,2018,Peralihan
2018-05-28,Tulang Bawang Barat,0.1,74,29.0,3.7,5,2018,Peralihan
2018-05-29,Way Kanan,0.1,64,30.8,3.9,5,2018,Peralihan
2018-05-30,Bandar Lampung,0.1,68,30.6,4.3,5,2018,Peralihan
2018-05-31,Metro,0.1,60,29.3,2.6,5,2018,Peralihan
